"Step","magic-salad-1128 - loss","magic-salad-1128 - loss__MIN","magic-salad-1128 - loss__MAX"
"575","118.30358123779297","118.30358123779297","118.30358123779297"
"576","94.72683715820312","94.72683715820312","94.72683715820312"
"577","117.79471588134766","117.79471588134766","117.79471588134766"
"578","109.24688720703125","109.24688720703125","109.24688720703125"
"579","111.24114990234375","111.24114990234375","111.24114990234375"
"580","107.72013092041016","107.72013092041016","107.72013092041016"
"581","109.11969757080078","109.11969757080078","109.11969757080078"
"582","109.2985610961914","109.2985610961914","109.2985610961914"
"583","130.24339294433594","130.24339294433594","130.24339294433594"
"584","140.42703247070312","140.42703247070312","140.42703247070312"
"585","92.81260681152344","92.81260681152344","92.81260681152344"
"586","120.91876983642578","120.91876983642578","120.91876983642578"
"587","100.90332794189453","100.90332794189453","100.90332794189453"
"588","98.11923217773438","98.11923217773438","98.11923217773438"
"589","126.7488021850586","126.7488021850586","126.7488021850586"
"590","137.28062438964844","137.28062438964844","137.28062438964844"
"591","85.84078979492188","85.84078979492188","85.84078979492188"
"592","113.09455871582031","113.09455871582031","113.09455871582031"
"593","107.43580627441406","107.43580627441406","107.43580627441406"
"594","111.47128295898438","111.47128295898438","111.47128295898438"
"595","86.61418914794922","86.61418914794922","86.61418914794922"
"596","96.64161682128906","96.64161682128906","96.64161682128906"
"597","103.45960998535156","103.45960998535156","103.45960998535156"
"598","135.39126586914062","135.39126586914062","135.39126586914062"
"599","104.84107208251953","104.84107208251953","104.84107208251953"
"600","86.87612915039062","86.87612915039062","86.87612915039062"
"601","103.5754623413086","103.5754623413086","103.5754623413086"
"602","124.68879699707031","124.68879699707031","124.68879699707031"
"603","87.56050872802734","87.56050872802734","87.56050872802734"
"604","108.54650115966797","108.54650115966797","108.54650115966797"
"605","98.39716339111328","98.39716339111328","98.39716339111328"
"606","102.7384033203125","102.7384033203125","102.7384033203125"
"607","105.31272888183594","105.31272888183594","105.31272888183594"
"608","106.77348327636719","106.77348327636719","106.77348327636719"
"609","83.6234359741211","83.6234359741211","83.6234359741211"
"610","115.3869857788086","115.3869857788086","115.3869857788086"
"611","93.58499908447266","93.58499908447266","93.58499908447266"
"612","110.2332534790039","110.2332534790039","110.2332534790039"
"613","79.41175842285156","79.41175842285156","79.41175842285156"
"614","112.97411346435547","112.97411346435547","112.97411346435547"
"615","105.41205596923828","105.41205596923828","105.41205596923828"
"616","82.42424774169922","82.42424774169922","82.42424774169922"
"617","122.71469116210938","122.71469116210938","122.71469116210938"
"618","92.78614044189453","92.78614044189453","92.78614044189453"
"619","102.76061248779297","102.76061248779297","102.76061248779297"
"620","98.11903381347656","98.11903381347656","98.11903381347656"
"621","93.2495346069336","93.2495346069336","93.2495346069336"
"622","120.79016876220703","120.79016876220703","120.79016876220703"
"623","94.98492431640625","94.98492431640625","94.98492431640625"
"624","103.30296325683594","103.30296325683594","103.30296325683594"
"625","116.1548843383789","116.1548843383789","116.1548843383789"
"626","99.78471374511719","99.78471374511719","99.78471374511719"
"627","96.27021789550781","96.27021789550781","96.27021789550781"
"628","91.544921875","91.544921875","91.544921875"
"629","122.0214614868164","122.0214614868164","122.0214614868164"
"630","111.3443374633789","111.3443374633789","111.3443374633789"
"631","116.0970230102539","116.0970230102539","116.0970230102539"
"632","113.84463500976562","113.84463500976562","113.84463500976562"
"633","127.77873229980469","127.77873229980469","127.77873229980469"
"634","119.15394592285156","119.15394592285156","119.15394592285156"
"635","111.36225128173828","111.36225128173828","111.36225128173828"
"636","110.5387954711914","110.5387954711914","110.5387954711914"
"637","103.67886352539062","103.67886352539062","103.67886352539062"
"638","91.25948333740234","91.25948333740234","91.25948333740234"
"639","116.4444808959961","116.4444808959961","116.4444808959961"
"640","110.8753433227539","110.8753433227539","110.8753433227539"
"641","101.60171508789062","101.60171508789062","101.60171508789062"
"642","118.82987976074219","118.82987976074219","118.82987976074219"
"643","120.62686157226562","120.62686157226562","120.62686157226562"
"644","83.33171081542969","83.33171081542969","83.33171081542969"
"645","114.59717559814453","114.59717559814453","114.59717559814453"
"646","93.83268737792969","93.83268737792969","93.83268737792969"
"647","84.994873046875","84.994873046875","84.994873046875"
"648","112.81441497802734","112.81441497802734","112.81441497802734"
"649","113.01954650878906","113.01954650878906","113.01954650878906"
"650","91.3932113647461","91.3932113647461","91.3932113647461"
"651","93.09803009033203","93.09803009033203","93.09803009033203"
"652","105.71707916259766","105.71707916259766","105.71707916259766"
"653","122.6392822265625","122.6392822265625","122.6392822265625"
"654","100.26551818847656","100.26551818847656","100.26551818847656"
"655","89.97626495361328","89.97626495361328","89.97626495361328"
"656","100.90240478515625","100.90240478515625","100.90240478515625"
"657","85.9453353881836","85.9453353881836","85.9453353881836"
"658","93.4515380859375","93.4515380859375","93.4515380859375"
"659","110.53649139404297","110.53649139404297","110.53649139404297"
"660","91.99776458740234","91.99776458740234","91.99776458740234"
"661","97.82139587402344","97.82139587402344","97.82139587402344"
"662","100.50916290283203","100.50916290283203","100.50916290283203"
"663","102.68256378173828","102.68256378173828","102.68256378173828"
"664","120.82091522216797","120.82091522216797","120.82091522216797"
"665","91.12970733642578","91.12970733642578","91.12970733642578"
"666","82.58614349365234","82.58614349365234","82.58614349365234"
"667","105.4531021118164","105.4531021118164","105.4531021118164"
"668","94.31092834472656","94.31092834472656","94.31092834472656"
"669","73.51602172851562","73.51602172851562","73.51602172851562"
"670","90.26176452636719","90.26176452636719","90.26176452636719"
"671","101.41187286376953","101.41187286376953","101.41187286376953"
"672","105.29528045654297","105.29528045654297","105.29528045654297"
"685","115.99677276611328","115.99677276611328","115.99677276611328"
"686","82.9596939086914","82.9596939086914","82.9596939086914"
"687","83.81033325195312","83.81033325195312","83.81033325195312"
"688","77.28137969970703","77.28137969970703","77.28137969970703"
"689","124.29332733154297","124.29332733154297","124.29332733154297"
"690","85.54421997070312","85.54421997070312","85.54421997070312"
"691","94.52505493164062","94.52505493164062","94.52505493164062"
"692","86.18167877197266","86.18167877197266","86.18167877197266"
"693","88.69249725341797","88.69249725341797","88.69249725341797"
"694","79.82553100585938","79.82553100585938","79.82553100585938"
"695","95.65365600585938","95.65365600585938","95.65365600585938"
"696","121.61279296875","121.61279296875","121.61279296875"
"697","115.35940551757812","115.35940551757812","115.35940551757812"
"698","77.03472137451172","77.03472137451172","77.03472137451172"
"699","120.64017486572266","120.64017486572266","120.64017486572266"
"700","101.32714080810547","101.32714080810547","101.32714080810547"
"701","85.78604888916016","85.78604888916016","85.78604888916016"
"702","141.4376220703125","141.4376220703125","141.4376220703125"
"703","114.16867065429688","114.16867065429688","114.16867065429688"
"704","90.16795349121094","90.16795349121094","90.16795349121094"
"705","136.658447265625","136.658447265625","136.658447265625"
"706","90.30573272705078","90.30573272705078","90.30573272705078"
"707","112.98759460449219","112.98759460449219","112.98759460449219"
"708","119.26202392578125","119.26202392578125","119.26202392578125"
"709","71.69380187988281","71.69380187988281","71.69380187988281"
"710","91.82780456542969","91.82780456542969","91.82780456542969"
"711","99.99968719482422","99.99968719482422","99.99968719482422"
"712","111.85052490234375","111.85052490234375","111.85052490234375"
"713","82.51425170898438","82.51425170898438","82.51425170898438"
"714","77.62925720214844","77.62925720214844","77.62925720214844"
"715","105.69161224365234","105.69161224365234","105.69161224365234"
"716","114.3736572265625","114.3736572265625","114.3736572265625"
"717","105.77633666992188","105.77633666992188","105.77633666992188"
"718","93.78457641601562","93.78457641601562","93.78457641601562"
"719","107.03343200683594","107.03343200683594","107.03343200683594"
"720","93.06721496582031","93.06721496582031","93.06721496582031"
"721","84.07994079589844","84.07994079589844","84.07994079589844"
"722","110.89456176757812","110.89456176757812","110.89456176757812"
"723","71.55768585205078","71.55768585205078","71.55768585205078"
"724","76.97940063476562","76.97940063476562","76.97940063476562"
"725","70.58121490478516","70.58121490478516","70.58121490478516"
"726","119.27440643310547","119.27440643310547","119.27440643310547"
"727","69.82867431640625","69.82867431640625","69.82867431640625"
"728","96.88604736328125","96.88604736328125","96.88604736328125"
"729","106.74040985107422","106.74040985107422","106.74040985107422"
"730","79.26387786865234","79.26387786865234","79.26387786865234"
"731","92.06549835205078","92.06549835205078","92.06549835205078"
"732","95.09967041015625","95.09967041015625","95.09967041015625"
"733","113.68346405029297","113.68346405029297","113.68346405029297"
"734","95.87638854980469","95.87638854980469","95.87638854980469"
"735","105.438720703125","105.438720703125","105.438720703125"
"736","95.00052642822266","95.00052642822266","95.00052642822266"
"737","91.76174926757812","91.76174926757812","91.76174926757812"
"738","67.4728775024414","67.4728775024414","67.4728775024414"
"739","117.73275756835938","117.73275756835938","117.73275756835938"
"740","85.01742553710938","85.01742553710938","85.01742553710938"
"741","95.04661560058594","95.04661560058594","95.04661560058594"
"742","75.14673614501953","75.14673614501953","75.14673614501953"
"743","74.63162994384766","74.63162994384766","74.63162994384766"
"744","88.82221221923828","88.82221221923828","88.82221221923828"
"745","69.06742095947266","69.06742095947266","69.06742095947266"
"746","102.17115020751953","102.17115020751953","102.17115020751953"
"747","107.97544860839844","107.97544860839844","107.97544860839844"
"748","89.7529067993164","89.7529067993164","89.7529067993164"
"749","96.99777221679688","96.99777221679688","96.99777221679688"
"750","88.23869323730469","88.23869323730469","88.23869323730469"
"751","109.6041488647461","109.6041488647461","109.6041488647461"
"752","93.36782836914062","93.36782836914062","93.36782836914062"
"753","84.40213012695312","84.40213012695312","84.40213012695312"
"754","100.43671417236328","100.43671417236328","100.43671417236328"
"755","90.65995025634766","90.65995025634766","90.65995025634766"
"756","79.65996551513672","79.65996551513672","79.65996551513672"
"757","118.85828399658203","118.85828399658203","118.85828399658203"
"758","69.70935821533203","69.70935821533203","69.70935821533203"
"759","67.6448974609375","67.6448974609375","67.6448974609375"
"760","86.2139892578125","86.2139892578125","86.2139892578125"
"761","87.98568725585938","87.98568725585938","87.98568725585938"
"762","83.8596420288086","83.8596420288086","83.8596420288086"
"763","97.0853500366211","97.0853500366211","97.0853500366211"
"764","84.13916778564453","84.13916778564453","84.13916778564453"
"765","89.11146545410156","89.11146545410156","89.11146545410156"
"766","74.7992935180664","74.7992935180664","74.7992935180664"
"767","94.0481948852539","94.0481948852539","94.0481948852539"
"768","90.32676696777344","90.32676696777344","90.32676696777344"
"769","90.07189178466797","90.07189178466797","90.07189178466797"
"770","75.44921875","75.44921875","75.44921875"
"771","98.08158874511719","98.08158874511719","98.08158874511719"
"772","78.04714965820312","78.04714965820312","78.04714965820312"
"773","96.71542358398438","96.71542358398438","96.71542358398438"
"774","79.04666137695312","79.04666137695312","79.04666137695312"
"775","80.50371551513672","80.50371551513672","80.50371551513672"
"776","88.07464599609375","88.07464599609375","88.07464599609375"
"777","108.18213653564453","108.18213653564453","108.18213653564453"
"778","100.01747131347656","100.01747131347656","100.01747131347656"
"779","108.02570343017578","108.02570343017578","108.02570343017578"
"780","69.65629577636719","69.65629577636719","69.65629577636719"
